ProbeID,GeneSymbol,TGFb_120_6,TGFb_15_3,TGFb_150_5,Control_30_3,TGFb_15_6,Control_90_3,Control_90_5,TGFb_150_6,TGFb_60_3,Control_180_6,none_180_3,Control_60_1,TGFb_90_5,Control_60_5,Control_30_5,TGFb_90_4,TGFb_150_3,TGFb_180_5,none_0_5,none_180_4,TGFb_30_3,Control_180_2,Control_15_4,Control_120_1,Control_15_1,TGFb_30_4,none_180_2,Control_150_2,Control_180_4,Control_120_6,TGFb_60_1,TGFb_60_2,TGFb_120_3,none_0_6,TGFb_90_2,Control_150_5,TGFb_180_1,Control_150_1,Control_60_2,TGFb_15_2,Control_90_4,TGFb_60_5,TGFb_120_5,Control_30_2,Control_180_3,TGFb_120_1,Control_30_1,none_0_1,TGFb_150_2,Control_120_5,TGFb_15_5,none_0_4,Control_120_2,none_180_5,Control_30_4,Control_60_4,Control_15_5,TGFb_30_1,TGFb_180_3,TGFb_90_1,Control_60_3,TGFb_180_6,Control_120_3,TGFb_180_2,none_0_3,Control_15_6,TGFb_15_4,Control_90_1,Control_90_2,TGFb_150_4,Control_150_4,TGFb_30_2,none_180_6,Control_90_6,TGFb_180_4,TGFb_120_4,TGFb_30_5,Control_150_3,Control_180_5,TGFb_120_2,Control_150_6,Control_15_3,TGFb_60_6,TGFb_15_1,Control_30_6,none_0_2,TGFb_90_6,Control_60_6,TGFb_60_4,TGFb_30_6,TGFb_150_1,Control_15_2,none_180_1,TGFb_90_3,Control_120_4,Control_180_1
11748543_a_at,TXNIP,5.3738723892,7.8583307756,5.223625201,7.6470679609,7.7314049956,7.139294117,7.2657276317,5.2989072206,7.2011839722,7.1122923617,7.5630753749,7.4376822086,6.2347086032,7.3667367874,7.6050082537,6.2914952195,5.2123570467,5.7978312772,7.5844839157,7.4217485582,7.5569443365,7.3568315079,7.7343897397,6.9814423663,7.62376518,7.5736142888,7.4444098615,7.0877209131,7.294770053,7.0633260628,7.1259966841,7.1963806866,5.7846692386,7.7649110601,6.3484503522,7.0766699952,5.8079427597,7.1249449993,7.3399023274,7.7581389746,7.1884739961,7.0313106127,5.3744937534,7.6175466734,7.353386702,5.5861883475,7.5670298415,7.4148524761,5.4481978287,7.1799368754,7.742645012,7.7659289376,6.9030792088,7.5422586198,7.68865856,7.4703094751,7.6236298184,7.7608490952,5.590044163,6.2966368478,7.440633211,5.7541716673,7.2292067184,5.6637866947,7.6721207031,7.8149778447,7.7013234212,7.2938599811,7.1405958469,4.7843217743,7.0489170657,7.5526919634,7.3633802985,7.1735511659,5.6228051936,5.756146739,7.5869589937,7.1730038588,7.4493608745,5.3538116436,7.1100381849,7.6433509376,6.9726625083,7.8503074689,7.504285033,7.6602799124,6.2224469523,7.4170296114,7.0262189878,7.585552063,5.2365745834,7.8458518013,7.5560299107,6.3018146024,6.870350227,7.2788356396
11732665_a_at,VSTM1,2.4800162921,2.5772323361,2.5355996581,2.2701781253,2.3165617965,2.3843809613,2.2425537372,2.6906985342,2.4263639596,2.3494324611,2.4127383391,2.0894990241,2.2590950503,2.3550243219,2.5110220606,2.3110003946,2.489509815,2.5422690392,2.3969090844,2.4855591279,2.5757760985,2.3121847996,2.0553167922,2.2995437436,2.4182676038,2.2858061338,2.1630363737,2.2832849181,2.2676310169,2.3326360369,2.3004026332,2.2563718281,2.232679814,2.2932775928,2.5747703181,2.260485002,2.355403308,2.2751338662,2.291892656,2.4811651526,2.383322333,2.2579367678,2.7123234401,2.6881163959,2.417555041,2.5399473467,2.1864309374,2.465428069,3.1849266936,2.3857956174,2.2698412108,2.3184114972,2.5578532939,2.4123373042,2.4090368569,2.5893909569,2.302743069,2.3104520305,2.3736708752,2.3971507418,2.2300625387,2.1210298863,2.7032469286,2.4008814685,2.1996538088,2.1827402565,2.539203942,2.5034096481,2.2408148847,2.4242491591,2.0676683242,2.1671024942,2.4503113345,2.4046710933,2.5988618244,2.101512335,2.3572639972,2.1990167498,2.5552491227,2.235170303,2.3468553061,2.0465976489,2.523227395,2.2894173965,2.283439714,2.2423183093,2.2047375542,2.0876739883,2.5689003867,2.1993957798,2.4827927875,2.2725877293,2.5209674773,2.2995093436,2.2156722556,2.3221464021
11723562_a_at,VWA5A,3.0572003357,3.2639314756,3.4029335877,3.6932519884,3.6809692974,3.4883060575,3.4944507387,3.4529472178,3.7553511285,3.3782913049,3.9009268325,3.6839141718,3.5058982684,4.0104831346,3.3843558961,3.1926473916,3.274323357,3.2276520197,3.5885908694,3.8067547774,3.5204719649,3.419266172,3.4067233359,3.4840544363,3.6761248245,3.461447561,3.6036142249,3.6642768378,3.5157586337,3.8075563655,3.6784546006,3.7735167294,3.4624539266,3.4167644497,3.4337508336,3.3463051284,3.2439004423,3.7173835542,3.670921496,3.3734673851,3.2282806613,3.1937930901,3.4694961996,3.4149234977,3.5991959513,3.494347403,3.5956304123,3.7306298657,3.5116341801,3.6398727925,3.525532489,3.8761541438,3.4248619475,3.4489423968,3.6584046705,3.5522691881,3.8181829513,3.507471816,2.9365335595,3.4519091066,3.4682771091,3.3047913466,3.5762032173,3.4760213151,3.7148214457,3.7175581896,3.3179047025,3.3737690624,3.6565767924,3.4882074318,3.4113095437,3.7575394422,4.3409475462,3.558115234,3.3847389926,3.6121306403,3.7848548764,3.5704200514,3.5237247175,3.084093857,3.9819290636,3.4079692576,3.6128468791,3.6715665637,3.5962200172,3.8844878381,3.4535765931,3.5116222984,3.6803406314,3.533665115,3.0010202043,3.8273896771,3.698967714,3.5054868983,3.5274906488,3.619743068
11734561_a_at,WBSCR17,2.8101540031,2.6402830689,2.6556856508,2.5792502783,2.4661859516,2.6377645261,2.6334676148,2.7312376141,2.4212683272,2.3368686708,2.4712881406,2.4444348455,2.5584762851,2.5156581204,2.2843030622,2.8518128854,2.2184472649,2.5013855093,2.4790823065,2.6159946684,2.3010094672,2.5162860601,2.5409596553,2.4520784648,2.6364257474,2.5036901714,2.2559722821,2.2896652733,2.8814082225,2.6908720284,2.5264187656,2.5596532947,2.3172733081,2.5827542548,2.5971004482,2.3410097139,2.7273861535,2.7941348883,2.447286393,2.52626854,2.8247887731,2.332897476,3.0041232596,2.8115027027,2.5713604671,2.4130032696,2.4621892916,2.6337155171,2.9347555327,2.340873517,2.4454400072,2.7223094588,2.5336203811,2.7194814002,2.736492022,2.4260518783,2.85810299,2.472360258,2.5763682418,2.4212947297,2.2811388508,2.5180176248,2.4837203054,2.5180517054,2.5978327861,2.1995958674,2.5562208257,2.6702869563,2.315203,2.6355514106,2.3759434879,2.3715285501,2.3688722872,2.3805938634,2.3698554874,2.5891575155,2.671200864,2.5273440355,2.7331536999,2.3955445968,2.5380795957,2.3927918121,2.3931333066,2.515415567,2.4221348018,2.5975066912,2.4091179669,2.5233472923,2.2322730324,2.3446206565,2.5984078252,2.8804120083,2.5438107519,2.5174497073,2.4374134488,2.3110248249
11763601_x_at,WDR62,2.7659850487,2.7676509047,2.6776546539,2.8263093013,2.8427738906,2.797344736,2.8343123142,3.085134679,2.6569482845,2.7044747404,2.5857475231,2.7767913119,2.6920209067,3.2809782335,2.9007245548,2.4957085143,2.7751754875,2.9332741861,2.8553422791,2.8785642506,2.7826752175,3.255566637,2.8722469146,2.5604199265,2.5480426563,2.8339701776,3.0460507231,3.2970314269,2.9066765916,2.8263665322,2.8571780794,3.0718436642,3.1337356283,2.9185330211,2.7326841127,2.7118681312,2.9309075569,2.7072209583,2.5811558955,2.53587052,2.65942391,2.6139914797,2.5936876047,2.8603368823,3.2085190517,2.6611913173,2.863944615,2.7810741536,2.7256764962,2.6663782891,3.3107905871,3.0926136438,2.7081523861,2.9711432018,2.86809693,3.0354795141,2.8052813038,2.9360851665,2.7452807956,2.5955240014,2.6979416853,2.8281069985,2.6285218039,2.9184019273,2.7960842132,2.5493885991,2.9932536336,2.9287230639,2.6662798363,2.9345514254,2.9039450273,2.897536572,3.1582442908,2.5640760915,2.6834032864,2.6530353104,2.8768558098,2.7433627539,2.8878541033,2.6314770695,2.9117904752,2.4419755293,2.7920956945,2.8163950333,2.5597993657,2.9565297738,2.807073243,3.0438727758,2.9469818358,2.6677962305,2.687375387,2.7217041856,2.6684007237,2.4306075184,2.5669137062,2.8160650385
11746310_a_at,WIZ,4.7392108068,4.3738912771,4.3803137354,4.3785499865,4.2185580921,4.2320782437,3.8424763109,4.8316716019,4.4173816205,4.4359468741,4.4153229843,4.3631066581,4.3400132005,4.4390191142,4.2946906058,4.3708535218,4.5320282161,4.4065574282,4.6189390564,4.3888955082,4.6612411373,4.4942610805,4.1145335066,4.3280335532,4.5580932829,4.3977906042,4.7346275998,4.3518921538,4.4294597012,4.5288729796,3.9306466184,4.0854688245,4.4058881097,4.4403681129,4.4175685298,4.384182843,4.5768169618,4.378778913,4.0404579762,3.9191288368,4.1396579262,4.2007562972,4.0744774392,3.9986254358,4.3844896748,4.4620828129,4.3838968841,4.5696082689,4.5687271783,4.6238069936,4.4941082798,4.550395721,4.4957079994,4.4781250906,3.8920639677,4.3051385675,4.4103558755,4.5339341888,4.7727528355,4.3559983314,3.9451546327,4.609123874,4.195427114,4.5268985039,4.5910521669,4.525919814,4.3826138496,4.5026970138,4.5438635947,4.4316419479,4.2911385215,4.3340812785,4.3310497953,4.4776798543,4.6683842697,4.6823883187,4.2090330045,4.1781214407,4.5574281353,4.2871248547,4.6490574342,4.4198242609,4.1720259079,4.2964616453,4.1121817792,4.2123955188,4.3433382523,4.2788797446,4.4870693781,4.1624506067,4.6835442778,4.4170417227,4.3718565131,4.4668572478,4.4881852478,4.503731476
11716624_s_at,XPO1,8.4776425143,8.4614025786,8.5197986635,8.6857716547,8.7803068108,8.6044515874,8.4469513395,8.3825579999,8.6736534012,8.6533732559,8.6299142815,8.7933303064,8.6292243152,8.8528814268,8.9182853955,8.5570880628,8.5009679662,8.5328862637,8.8836720908,8.7724913955,8.5592917828,8.6980523991,8.968741363,8.6618925448,8.6080182088,8.6641687008,8.6851269943,8.6270604316,8.5251754191,8.651432161,8.8022154888,8.8666374465,8.3658026724,8.9555627128,8.5535286004,8.6515775517,8.4806148854,8.5329751515,8.6063836762,8.7051691875,8.8223630469,8.9014972168,8.5365578108,8.7356972974,8.6383071603,8.6095379853,8.7585938469,8.8461927342,8.3132739752,8.6508387952,8.7273917476,8.7766347398,8.5538514218,8.6956265401,8.8355120994,8.869962478,8.945526495,8.6892094559,8.0707239621,8.7074200618,8.7958319802,8.2851799614,8.6228539095,8.2272469658,8.7899413299,8.8901717299,8.7677833193,8.6109824804,8.8937715081,8.4533187016,8.6594823412,8.8390850263,8.6489765742,8.4308477415,8.2123369447,8.5355961118,8.839140898,8.4925244252,8.4999129599,8.6396255354,8.4366698441,9.0482292855,8.7710396448,8.8440051168,8.8545370648,8.8434588318,8.4529851844,8.8215175166,8.7560833188,8.7884622079,8.3743723251,8.6672696953,8.6353411248,8.6984700169,8.7706834216,8.6207145858
11729546_at,ZFPM1,5.0845961842,4.5417494549,4.7730684321,4.5620270785,4.7151868243,4.6002581229,4.7263883634,4.5635030545,4.5172999224,4.5690050922,4.6795428978,4.6972133853,4.5326121287,4.4804404883,4.9821011671,4.3000350342,4.7195301058,4.7720236002,4.3062649306,4.3315045321,4.5265434504,4.5885637858,4.5187637077,4.5657290115,4.6087795342,4.7909905374,4.6630983995,4.6991211107,4.5225084234,4.5739830037,4.5098072302,4.4900868231,4.4801604293,4.5795886539,4.6993057492,4.5534112436,4.8129230353,4.5382451487,4.6493000144,4.4961507492,4.4523710145,4.5052212559,4.6381331347,4.4695359108,4.6833947862,4.6044396628,4.6174360882,4.4561090958,4.6211774201,5.041179221,4.5657069935,4.241785031,4.4507320633,4.776233667,4.3026028147,4.627755662,4.5937132717,4.4743396302,4.6289371175,4.7398432544,4.7470952813,4.5321943552,4.6186270392,4.8438857818,4.067163125,4.709714223,4.3934389423,3.9343763686,4.5104673553,4.6425774763,4.4732206812,4.6958046268,4.5305989121,4.8710488329,4.6688344678,4.3629993102,4.3251071082,4.294844661,4.8060272949,4.6949917483,4.4397784948,4.4304440505,4.565177671,4.4540375603,4.5941453247,4.5771623799,4.5624573235,4.9200070468,4.6628140627,4.677242494,4.7204891301,4.4909721073,4.4193460349,4.7394334968,4.540846802,4.3581594
11746507_a_at,ZFYVE27,4.8206634275,4.6295142617,4.9432022147,4.5977243307,4.4570051456,4.5986119982,4.7465706279,4.9558370196,4.4457481511,4.5447595702,4.4462111975,4.3251752856,4.823789142,4.5781662576,4.3510852967,4.5874216911,4.8133070566,4.8749681122,4.2336977901,4.2671742503,4.3545963775,4.6928370215,4.4306507707,4.8865796972,4.5974051355,4.3048994664,4.4588252402,4.103422856,4.6004026786,4.4774130241,4.6254292074,4.6033531992,4.6783203432,4.0150301251,4.5232088717,4.5474716848,4.9384451951,4.4908638725,4.8773522422,4.5078587539,4.8351648649,4.3628569422,5.0367593966,4.6017635284,4.4992496469,4.5869390472,4.3847724446,4.6001294764,4.9054731867,4.7611239381,4.3387082706,4.6746970883,4.5031831726,4.3677595118,4.6911189403,4.4360520709,4.5729666453,4.7372568108,5.1233560755,4.6006758808,4.3530308145,4.9995729857,4.7475214392,5.2959369529,4.2346961121,4.3286127782,4.684344844,4.5446395696,4.0921285192,4.8017673854,4.6997507365,4.3795132685,4.4270253478,4.9824950775,5.1568911599,4.853301243,4.5546226528,4.6921632543,5.1917287017,4.4371448481,4.343800049,4.3186739331,4.6479613643,4.6091938573,4.4741080342,4.381286263,5.0346777753,4.3517751638,4.6245256354,4.6302057119,4.927819088,4.4391131747,4.5677795155,4.4372485765,4.5280728756,4.5393683296
11728483_at,ZNF181,2.9737028518,3.5984771492,3.4058628735,3.8910237405,3.6640221389,3.5086754435,3.4970816454,3.0784122639,3.5463536557,3.9362671792,4.1960974609,3.7345050503,3.2099757168,3.8684502886,3.631698271,3.0737399028,3.1852412405,3.3350830198,3.8598723339,3.8844346055,3.4505970519,3.7413420145,3.8127534362,3.800446854,3.3405769878,4.0567821735,3.7024244668,3.5189452537,3.804345333,3.8026674442,3.9033947383,3.9263566678,3.4169333143,3.7259300058,3.1839622328,3.6319119384,3.6038481153,3.5953914345,3.6746300912,3.8415061151,3.8630437361,3.6238764103,3.2494879907,3.8079865482,4.0743105854,2.9675070638,3.7098551054,3.7404886546,3.502558018,3.4875184845,4.013992885,3.6365261983,3.8521589376,3.8764234336,3.7291148316,3.6829521383,3.9846739702,3.7748431189,2.8481805379,3.1470401048,3.7120806464,3.5651642284,3.7510388967,3.3252496206,4.0261961773,3.7524847466,3.5512689154,3.5619243108,3.5432226362,2.9930253257,3.4144803738,3.8119743108,3.9296608158,3.581251931,3.1219371139,3.1703356118,3.660333492,4.0687149761,3.7598927713,3.227202619,3.6232751723,3.59309428,3.5464031614,3.7144397022,3.9511003419,3.7848736067,3.2329338846,3.8236915971,3.6193456505,3.5383917602,3.2606913835,3.3876874081,4.0092069701,3.2755102336,3.5193868771,3.7742615938
11726483_at,ZNF260,5.9603806024,6.3542766605,6.1439634705,6.1477159449,6.3114866183,6.1793828713,6.0937873064,6.0996810041,6.082684539,6.2389138285,6.1897252466,6.0097754071,5.9396877111,6.2357431551,6.147734002,5.9681957243,5.8625033584,6.1686858484,6.3530564888,6.1901282042,6.3429886649,6.2974878552,6.3016413908,5.9458607066,6.4106112553,6.2352256004,6.2740877558,6.1568312614,6.4128874752,6.0460591917,6.2000537592,6.0482824425,5.9676860233,6.3799848025,6.0489446358,6.0807015166,6.1160419137,6.1964510991,6.3378508604,6.2887381747,6.1213222628,5.9502041739,5.9417429273,6.095385195,6.1474778817,5.7977441947,6.2077744251,6.2984412474,6.3232776508,6.253784796,6.387802336,6.3509872481,6.113301282,6.2889241685,6.1435743946,6.209998971,6.3527783033,6.0904195703,6.1218238436,5.9599408898,6.2280551201,6.1613536215,6.0775122646,6.251898224,6.2511024255,6.3982353451,6.167226611,6.1763044758,6.0675306825,6.075966772,6.1230992842,6.3650047704,6.330558469,6.1076432707,6.2984873314,6.1241503875,6.3583927877,6.322992083,6.0181796305,6.0325946253,6.0760706779,6.3034679901,5.9700572186,6.084803334,6.35997467,6.3725002631,6.0040517891,6.0447268942,6.185537015,6.2611236972,6.2072771733,6.4116113361,6.3454848866,5.9159761454,6.0007675251,6.3781290455
11732346_at,ZNF33A,3.1776882305,3.4343691794,2.8944672523,3.0474412486,3.1562539696,3.2939813568,3.2002459007,3.1014158127,3.3311240792,3.4070786627,3.1525033499,3.1897201166,3.1626368656,3.3612762978,3.1581140947,3.1534892401,2.9669514489,3.1383432957,3.2834176646,3.3911506497,3.1797452221,3.1706125952,3.3473128938,3.1522428151,3.2960238779,3.5341847663,3.4143018603,3.5678526415,3.422323415,3.3348482468,3.1248967632,2.9749160067,2.7872408612,3.1348480209,3.0654028449,3.4130286308,2.9001133374,3.193620698,3.3572898349,3.43023253,3.4948227664,3.3856212175,2.4938350161,2.8993621577,3.01007296,3.3383891555,3.6728114441,3.3771570274,2.9705884716,2.9585104994,3.2324770875,3.1815316958,3.1308700649,3.4126753694,3.3443995696,3.4570745668,3.3206565994,3.0548084806,2.6125361676,2.8851302579,2.9946952025,3.2113946283,3.3673608108,2.4870831433,3.3369351931,3.1429161548,3.3591943362,3.0640639646,3.0019710647,2.8760780854,2.4739536039,3.3242517605,3.1847017207,3.0935404373,3.0376506895,3.2888287614,3.4492300472,2.8293026521,3.2318849389,3.2438029071,3.3534171246,3.3018610082,3.2076260994,3.2811368453,3.2747793755,3.0932262689,3.059718183,3.24802622,3.2448186951,3.0229734946,3.1941926688,3.3472764042,3.7603477622,2.9502522452,3.3423471375,3.0067212155
11737134_x_at,ZNF385A,2.3642188638,2.4495723687,2.2219066811,2.4095154032,2.3763381747,2.0211341538,2.3711408592,2.7774535746,2.2650454988,2.2327078341,2.2357509707,2.3901436007,2.3191724182,2.2004050028,2.4421393227,2.2240071145,2.3682835171,2.3388417022,2.4000432779,2.2333460996,2.7141787195,2.4613315919,2.4134557766,2.3000112685,2.6022020158,2.3735190934,2.1697939037,1.9310327097,2.083049462,2.1062893498,2.3332141766,2.1445208084,2.8885437279,2.6112295632,2.5388814971,2.2675464633,2.5167273407,2.6056368208,2.4180250388,1.911373246,2.1404452102,2.1114992705,2.5055471378,2.3003236226,2.3876509904,2.4432612007,2.3929270657,2.4904833088,2.224861109,2.5695870045,2.3545513742,2.6685114343,2.5401373069,2.4969500331,2.494476879,2.4404050648,2.4664247915,2.5617325843,2.6604822096,2.3565453384,2.5500024058,2.3623927976,2.3698598496,2.4897135099,2.5417311935,2.6793129342,2.2708603265,2.7864009137,2.9057785896,2.3063147956,2.5885605115,2.4090151402,2.5031080231,2.658543504,2.6316141199,2.4515430557,2.4259258666,2.5037466533,2.5844248258,2.3685773344,2.6382334941,2.4404486186,2.5495513907,2.1124805354,2.5413097222,2.6536915408,2.7863894419,2.4045696562,2.3358674667,2.516052455,2.6999353463,2.4920800307,2.573285522,2.4229210178,2.30218502,2.4628882226
11743686_a_at,ZNF436,3.4032987587,4.3418176028,3.6666689354,4.062638643,4.5951729295,3.9346976252,3.8027545584,3.6757862285,3.9447775797,3.5706955766,4.5219488032,3.7486524112,3.8864331475,3.7490770255,4.4607773889,3.73348399,4.1805565909,4.0178787251,4.2432869548,4.6470840479,3.9917264802,4.0557925772,4.097483898,3.7588812002,4.124796662,4.5361701866,4.627370233,3.893223964,4.2348479588,4.2666425533,4.2798737142,4.108362277,3.6453958294,4.3429104194,3.4416495819,4.4619320214,3.9315892558,4.1973347558,3.9501060947,4.3656114621,3.8508140526,3.8599878502,3.5649974256,4.4518041774,4.3420105548,3.8512733908,4.2773046607,4.1321968683,3.7029205773,4.1882251224,4.2929158112,4.2569366582,4.1177471385,4.4934904687,4.3874931776,3.689486966,4.1702031952,4.2133191412,3.7041164099,3.3905029606,3.9888661792,3.5969464119,3.9591427469,3.706988636,4.398626259,4.3511815856,4.1697667808,3.8337456743,3.9998267339,3.469441091,4.3210536358,4.4326235587,4.6613116426,4.1418468258,4.2039101873,3.7576445258,4.0770024237,4.1520842743,4.0346886043,3.7737847959,4.2574598998,4.5225582603,4.0220205587,4.2445822557,4.194596574,4.4279917013,3.5906468547,3.9524846412,3.6272616819,4.2364977779,3.6106338466,4.2938708293,4.6703417432,3.8742500931,4.1546045565,4.1468429611
11729040_at,ZNF469,7.6393414684,6.1432820788,7.6090907566,5.6825707073,5.9772046891,6.2762200145,6.1103959335,7.5521181111,6.0323977276,6.9397334169,6.3448018385,5.7813262011,7.0669277723,5.8678446339,5.769115453,7.1036621976,7.6970299256,7.5397312788,5.6499189442,6.1254174774,6.0707777351,6.4818473298,5.6801644124,6.2325654524,6.1928508512,5.9267661012,6.2956840911,6.5993107658,6.7219059293,6.5004781478,6.1022141093,6.0458553778,7.7002880128,5.9681487206,7.0757614499,6.6539328274,7.6202702339,6.6166853172,5.8525603525,6.0590672134,5.6826487481,5.8993397019,7.5699709551,5.8983201154,6.8921384361,7.6239040855,5.7892269724,5.6814860144,7.7794290676,6.3952766495,6.0730263293,5.9546556094,6.4150728741,6.3956157676,5.8623316234,5.9392029195,6.0304677307,6.0732535776,7.5337504261,7.0272926078,5.9183861974,7.4603052079,6.2672475437,7.4488550791,5.8315949846,6.007931322,5.8394824857,5.8605664609,6.1354241147,7.7506694711,6.5071756308,5.8811681279,6.0771944458,6.2513890752,7.624769424,7.5287397332,5.995668519,6.8022565768,6.62664335,7.5907494825,6.7452399787,5.7854292099,6.1654116246,6.0104467323,5.8653015881,5.7717097188,7.2528990156,5.9364889169,6.0632888395,5.8591482221,7.9132516854,5.8067305728,6.4560959428,7.1319143931,6.4862886608,6.7122147041
11729931_a_at,ZNF496,3.2398854769,3.0529163149,3.3544969609,2.9810410761,2.9542918483,2.7670364788,3.4371362106,3.2361080985,3.3052685235,3.3903923587,3.0455103647,3.2959099754,3.4315414139,3.5694399005,3.2686481553,3.4315414139,3.5115269102,3.2369421187,3.2508699244,3.1242001695,3.1869626941,3.2402595572,3.2232414326,3.3929663143,3.5213617803,3.2492211063,3.0488912928,3.3937933428,3.3502900585,2.9600475958,3.0378532384,3.1883160635,2.9491285282,3.1639827679,3.0288121477,3.1989299971,2.9151909101,3.2098111569,3.5998988765,3.1684057231,3.2716532678,3.409179801,3.1209880294,3.2188183245,2.8815467062,3.0470113945,2.9886974584,3.2819344994,3.6362598447,3.2620679116,2.9064594752,2.9622779078,3.3387662827,3.2029021103,3.1758722819,3.2105162966,3.0784036899,3.3072660787,2.9779263702,3.0251471143,3.0171017729,3.0692145034,3.1659936719,3.1906068082,3.0861015651,3.1927068776,3.0278718343,2.6257009941,3.298431089,3.1288532787,3.4514148046,3.1689286,3.0727361878,3.0491738174,3.2878943935,3.5609547543,3.0192909302,3.4685334146,3.1633910251,3.1912367895,3.1201550732,3.1752805487,2.9731207937,3.2042931772,2.8251507913,3.3699404865,3.1084402529,3.4282708897,3.2010623037,2.9975243528,3.2719482176,3.155332945,3.5602314562,3.3309451496,3.3150387624,3.3073730232
11717882_a_at,ZNF512,7.0640784677,7.2222828845,6.9498648175,7.1358563129,7.3308642964,7.1705072772,7.1013286487,6.9385742797,6.9387453314,6.9569858201,7.2199501294,7.0506521076,7.0114528645,7.0814336749,7.1148001101,6.9512462317,6.979454522,7.0866876661,7.2374805514,7.0595908332,7.1449140344,7.1466602864,7.1690965227,6.9073190253,7.2321337743,7.1299429627,7.1102217446,7.0686799008,7.061902528,7.1466302425,7.1044143799,6.8916412252,6.8264659955,7.1830441929,6.8760678802,6.9238392639,6.9533128215,7.1437343806,7.105648561,7.2025204428,7.0169418289,7.0630541504,6.9922051816,7.1622745355,7.1325440605,6.7381668989,7.2464938474,6.9301967451,6.4973673783,7.2633252838,7.1981407983,7.2316741317,7.1765590827,7.0528780203,7.2062600987,7.086297523,7.1951850771,7.1366777933,6.8847184574,7.0718163661,7.0531210311,6.9414365927,7.1590184504,6.9276206207,7.1322894827,7.0792332178,7.0545305498,7.0128684846,7.1450383068,6.8495076359,7.0421336033,7.1561373234,7.2792829713,7.0171917164,6.9170534511,6.9026316368,7.0968091052,7.1245766506,7.0991623803,6.8059032834,7.2651937311,7.2027890075,6.990395495,7.0758418155,7.0388115241,7.2534306505,6.9722997664,7.2594281275,6.9547839167,7.0101162786,6.7067877369,7.1687541796,7.1456632694,6.799141286,6.9845355607,7.169422852
